,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
326,399001.SZ,20190807,8814.744,8919.8906,8933.9908,8814.744,8859.4705,-44.7265,-0.5048,189083931.0,199858781.6
327,399001.SZ,20190806,8859.4705,8805.1548,8898.384,8669.8954,8984.7281,-125.2576,-1.3941,274305593.0,268428437.9
328,399001.SZ,20190805,8984.7281,9093.0678,9168.1043,8984.7281,9136.4601,-151.732,-1.6607,203852033.0,219269009.8
329,399001.SZ,20190802,9136.4601,9049.3525,9150.7301,9020.2634,9268.0539,-131.5938,-1.4199,228554425.0,238579937.3
330,399001.SZ,20190801,9268.0539,9278.8325,9327.9389,9223.3059,9326.6147,-58.5608,-0.6279,189132525.0,202878636.3
331,399001.SZ,20190731,9326.6147,9374.4393,9374.4393,9318.5857,9399.1014,-72.4867,-0.7712,185301240.0,193003939.1
332,399001.SZ,20190730,9399.1014,9362.2301,9469.0761,9362.2301,9354.2767,44.8247,0.4792,206900141.0,213376144.3
333,399001.SZ,20190729,9354.2767,9350.2119,9376.4243,9310.6341,9349.0021,5.2746,0.0564,186596814.0,196302606.5
334,399001.SZ,20190726,9349.0021,9310.6464,9363.27,9294.6051,9344.8177,4.1844,0.0448,185654473.0,193088832.4
335,399001.SZ,20190725,9344.8177,9265.3094,9344.8177,9247.9664,9266.2977,78.52,0.8474,212853691.0,224169692.9
336,399001.SZ,20190724,9266.2977,9203.228,9312.6734,9203.228,9175.832,90.4657,0.9859,213978041.0,221447306.8
337,399001.SZ,20190723,9175.832,9125.4593,9175.832,9104.756,9122.6367,53.1953,0.5831,168118777.0,175168280.6
338,399001.SZ,20190722,9122.6367,9247.2813,9254.6487,9073.488,9228.5537,-105.917,-1.1477,218545396.0,209835620.1
339,399001.SZ,20190719,9228.5537,9198.8165,9298.208,9198.8165,9154.6503,73.9034,0.8073,200474339.0,200890562.8
340,399001.SZ,20190718,9154.6503,9258.122,9258.122,9153.0078,9301.9982,-147.3479,-1.584,222426906.0,213971130.6
341,399001.SZ,20190717,9301.9982,9274.6914,9354.8116,9242.2533,9283.4086,18.5896,0.2002,235067706.0,229356064.6
342,399001.SZ,20190716,9283.4086,9294.5562,9324.9071,9255.429,9309.4155,-26.0069,-0.2794,211312143.0,211676062.6
343,399001.SZ,20190715,9309.4155,9181.0265,9358.0798,9066.712,9213.3827,96.0328,1.0423,241649216.0,245906273.6
344,399001.SZ,20190712,9213.3827,9161.2706,9236.4226,9122.4089,9152.7709,60.6118,0.6622,186186263.0,187117227.4
345,399001.SZ,20190711,9152.7709,9216.9495,9282.9475,9121.4553,9166.1466,-13.3757,-0.1459,190345675.0,196286736.1
346,399001.SZ,20190710,9166.1466,9231.8567,9239.2839,9130.5274,9198.7851,-32.6385,-0.3548,187294334.0,190363787.0
347,399001.SZ,20190709,9198.7851,9178.907,9221.7191,9119.6537,9186.2871,12.498,0.1361,188090827.0,197522086.7
348,399001.SZ,20190708,9186.2871,9419.688,9420.2382,9124.1595,9443.2151,-256.928,-2.7208,260279958.0,262592136.2
349,399001.SZ,20190705,9443.2151,9379.9388,9464.3904,9345.788,9368.3046,74.9105,0.7996,198703077.0,211103875.7
350,399001.SZ,20190704,9368.3046,9435.0422,9466.0203,9323.0737,9419.8389,-51.5343,-0.5471,232802183.0,236229218.6
351,399001.SZ,20190703,9419.8389,9519.7998,9520.379,9376.3071,9545.5222,-125.6833,-1.3167,260472592.0,269439434.6
352,399001.SZ,20190702,9545.5222,9516.4173,9560.518,9483.1551,9530.4639,15.0583,0.158,306531371.0,309118809.6
353,399001.SZ,20190701,9530.4639,9384.7881,9530.4639,9339.7699,9178.3135,352.1504,3.8368,337747139.0,347575352.2
354,399001.SZ,20190628,9178.3135,9236.0636,9236.0636,9126.8875,9239.4839,-61.1704,-0.6621,243002500.0,231871700.3
355,399001.SZ,20190627,9239.4839,9154.0387,9274.4243,9152.6343,9122.4255,117.0584,1.2832,258679864.0,267164097.4
356,399001.SZ,20190626,9122.4255,9064.126,9164.2803,9040.3205,9118.1019,4.3236,0.0474,223827834.0,219179435.5
357,399001.SZ,20190625,9118.1019,9206.1836,9206.1836,9004.7594,9212.1172,-94.0153,-1.0206,279970008.0,268990538.8
358,399001.SZ,20190624,9212.1172,9220.2255,9251.4845,9171.3509,9214.2673,-2.1501,-0.0233,286084416.0,283809344.5
359,399001.SZ,20190621,9214.2673,9181.6414,9252.546,9158.3242,9134.9593,79.308,0.8682,351673725.0,345121774.7
360,399001.SZ,20190620,9134.9593,8923.5677,9183.1469,8900.7495,8925.7291,209.2302,2.3441,317210774.0,314633338.0
361,399001.SZ,20190619,8925.7291,9051.8459,9084.1806,8923.4371,8804.3158,121.4133,1.379,275307784.0,278447264.2
362,399001.SZ,20190618,8804.3158,8785.7697,8839.2311,8722.934,8780.8728,23.443,0.267,193696117.0,184847472.3
363,399001.SZ,20190617,8780.8728,8807.8356,8864.7722,8753.4194,8810.1267,-29.2539,-0.332,205212912.0,192565662.4
364,399001.SZ,20190614,8810.1267,8956.9231,8994.1618,8801.3262,8951.6065,-141.4798,-1.5805,273658053.0,254617550.2
365,399001.SZ,20190613,8951.6065,8948.5771,8974.7967,8866.2233,8954.7162,-3.1097,-0.0347,268631473.0,258036177.9
366,399001.SZ,20190612,8954.7162,9008.5649,9038.8716,8930.9101,9037.6733,-82.9571,-0.9179,295738673.0,290334344.1
367,399001.SZ,20190611,9037.6733,8721.2723,9045.1172,8718.4719,8711.7859,325.8874,3.7408,316531070.0,310971761.3
368,399001.SZ,20190610,8711.7859,8621.732,8748.9725,8582.4777,8584.9395,126.8464,1.4775,205315211.0,204223081.8
369,399001.SZ,20190606,8584.9395,8741.827,8741.827,8557.5824,8746.0462,-161.1067,-1.8421,230614565.0,221817162.5
370,399001.SZ,20190605,8746.0462,8831.1345,8851.1196,8729.2109,8748.2714,-2.2252,-0.0254,224442496.0,232586092.1
371,399001.SZ,20190604,8748.2714,8854.4957,8868.0891,8697.4947,8856.9866,-108.7152,-1.2275,238852099.0,241319525.4
372,399001.SZ,20190603,8856.9866,8953.3691,9012.0826,8826.7496,8922.6946,-65.708,-0.7364,273451165.0,271098733.8
373,399001.SZ,20190531,8922.6946,8939.411,9016.1603,8892.12,8943.349,-20.6544,-0.2309,248794738.0,246188119.9
374,399001.SZ,20190530,8943.349,8974.4042,8974.4042,8845.8263,9010.358,-67.009,-0.7437,264232017.0,256436055.7
375,399001.SZ,20190529,9010.358,8971.2222,9077.5116,8956.7177,9035.6934,-25.3354,-0.2804,248026463.0,243073765.0
376,399001.SZ,20190528,9035.6934,8979.5787,9082.6981,8946.6999,8979.8265,55.8669,0.6221,276643363.0,272273450.7
377,399001.SZ,20190527,8979.8265,8795.1429,9003.8737,8732.9845,8776.7655,203.061,2.3136,270875537.0,258901220.6
378,399001.SZ,20190524,8776.7655,8788.172,8880.8123,8745.5953,8809.5348,-32.7693,-0.372,228714097.0,218225146.4
379,399001.SZ,20190523,8809.5348,8997.2518,8997.2518,8789.4104,9041.2237,-231.6889,-2.5626,278961831.0,271749127.8
380,399001.SZ,20190522,9041.2237,9068.9948,9132.3748,8986.5289,9087.5211,-46.2974,-0.5095,281965205.0,275630124.6
381,399001.SZ,20190521,9087.5211,8920.4562,9120.6925,8892.1452,8916.1069,171.4142,1.9225,287502697.0,276693728.2
382,399001.SZ,20190520,8916.1069,8980.8037,8994.1766,8792.8442,9000.1885,-84.0816,-0.9342,274992473.0,263532427.8
383,399001.SZ,20190517,9000.1885,9299.4626,9303.0534,8964.3695,9293.3238,-293.1353,-3.1543,349171165.0,325842438.8
384,399001.SZ,20190516,9293.3238,9247.9924,9307.219,9211.7516,9259.0294,34.2944,0.3704,310232475.0,296006784.3
385,399001.SZ,20190515,9259.0294,9125.2676,9282.9644,9123.9045,9038.3643,220.6651,2.4414,288895917.0,286522186.6
386,399001.SZ,20190514,9038.3643,8998.9685,9142.4583,8996.9242,9103.3625,-64.9982,-0.714,258630922.0,254317663.3
387,399001.SZ,20190513,9103.3625,9112.5224,9191.0702,9059.3217,9235.3885,-132.026,-1.4296,268454269.0,263589639.9
388,399001.SZ,20190510,9235.3885,8988.9213,9238.547,8820.5934,8877.3072,358.0813,4.0337,346735347.0,335996864.3
389,399001.SZ,20190509,8877.3072,8919.5006,9012.239,8860.175,9002.5326,-125.2254,-1.391,244927948.0,236562617.6
390,399001.SZ,20190508,9002.5326,8899.9116,9167.8092,8873.438,9089.4581,-86.9255,-0.9563,289597255.0,269925651.2
391,399001.SZ,20190507,9089.4581,9011.5174,9160.5182,8928.5704,8943.5206,145.9375,1.6318,296713598.0,292641091.6
392,399001.SZ,20190506,8943.5206,9289.7431,9333.9161,8893.1468,9674.5346,-731.014,-7.5561,355213411.0,343574666.1
393,399001.SZ,20190430,9674.5346,9573.4108,9730.5474,9573.3928,9622.4933,52.0413,0.5408,263792927.0,271059349.1
394,399001.SZ,20190429,9622.4933,9775.9513,9822.8151,9597.0883,9780.8219,-158.3286,-1.6188,356616132.0,356782123.9
395,399001.SZ,20190426,9780.8219,9852.94,9927.7422,9774.7511,9907.6247,-126.8028,-1.2799,339762932.0,349231030.8
396,399001.SZ,20190425,9907.6247,10186.2264,10209.1396,9902.0162,10236.2709,-328.6462,-3.2106,430107686.0,424300791.1
397,399001.SZ,20190424,10236.2709,10162.3809,10239.3703,10023.9095,10124.6598,111.6111,1.1024,370744422.0,373852772.4
398,399001.SZ,20190423,10124.6598,10206.0242,10247.3898,10091.9188,10224.3066,-99.6468,-0.9746,403741204.0,408140719.3
399,399001.SZ,20190422,10224.3066,10418.7122,10418.7122,10192.5218,10418.241,-193.9344,-1.8615,437135586.0,445057504.4
400,399001.SZ,20190419,10418.241,10280.3379,10418.241,10208.6102,10287.6651,130.5759,1.2692,409455000.0,405256793.7
401,399001.SZ,20190418,10287.6651,10338.5036,10363.8514,10267.3077,10344.4287,-56.7636,-0.5487,422880573.0,429914284.1
402,399001.SZ,20190417,10344.4287,10288.4502,10410.6524,10257.5608,10287.6409,56.7878,0.552,453500765.0,475592709.3
403,399001.SZ,20190416,10287.6409,9993.2485,10287.6409,9928.2802,10053.7599,233.881,2.3263,411812459.0,430879141.5
404,399001.SZ,20190415,10053.7599,10294.8245,10365.3074,10048.8338,10132.337,-78.5771,-0.7755,403544068.0,420112440.5
405,399001.SZ,20190412,10132.337,10138.0881,10186.4659,10053.8123,10158.4004,-26.0634,-0.2566,370906208.0,368249190.8
406,399001.SZ,20190411,10158.4004,10420.646,10437.4532,10149.3833,10435.08,-276.6796,-2.6514,444252114.0,456637571.6
407,399001.SZ,20190410,10435.08,10403.2424,10529.7396,10328.6081,10436.6165,-1.5365,-0.0147,474638394.0,503290912.2
408,399001.SZ,20190409,10436.6165,10368.0288,10438.993,10304.73,10351.8655,84.751,0.8187,440133411.0,459924528.4
409,399001.SZ,20190408,10351.8655,10510.4301,10541.185,10226.2543,10415.7993,-63.9338,-0.6138,544942099.0,560604756.9
410,399001.SZ,20190404,10415.7993,10379.1988,10453.5029,10309.5321,10340.5131,75.2862,0.7281,514128386.0,529780759.1
411,399001.SZ,20190403,10340.5131,10199.9661,10350.5733,10166.669,10260.3595,80.1536,0.7812,491116591.0,490776845.0
412,399001.SZ,20190402,10260.3595,10314.7919,10334.9549,10220.8066,10267.7017,-7.3422,-0.0715,557057587.0,575814255.7
413,399001.SZ,20190401,10267.7017,9976.9794,10277.5486,9976.9794,9906.8639,360.8378,3.6423,539634778.0,563895925.5
414,399001.SZ,20190329,9906.8639,9556.3009,9906.8639,9554.0656,9546.5072,360.3567,3.7747,435504934.0,449584909.9
415,399001.SZ,20190328,9546.5072,9586.3782,9695.5194,9537.6082,9609.4352,-62.928,-0.6549,365302249.0,374108875.8
416,399001.SZ,20190327,9609.4352,9582.0328,9609.4352,9446.3514,9513.0018,96.4334,1.0137,376919235.0,369665308.4
417,399001.SZ,20190326,9513.0018,9753.1665,9780.0827,9487.0977,9701.6954,-188.6936,-1.945,448860524.0,426899560.2
418,399001.SZ,20190325,9701.6954,9705.0241,9858.075,9680.9422,9879.2204,-177.525,-1.797,460806698.0,444008902.6
419,399001.SZ,20190322,9879.2204,9871.9852,9891.8292,9692.2453,9869.7968,9.4236,0.0955,467872483.0,445257792.8
420,399001.SZ,20190321,9869.7968,9808.7372,9934.8595,9771.8616,9800.6038,69.193,0.706,515936101.0,482004759.3
421,399001.SZ,20190320,9800.6038,9828.0732,9848.7687,9642.6745,9839.744,-39.1402,-0.3978,451219889.0,430605294.9
422,399001.SZ,20190319,9839.744,9844.4625,9908.1698,9774.7481,9843.4297,-3.6857,-0.0374,431739482.0,422403027.3
423,399001.SZ,20190318,9843.4297,9583.445,9843.4297,9510.6601,9550.5379,292.8918,3.0668,439815282.0,434179889.0
424,399001.SZ,20190315,9550.5379,9485.3333,9650.5442,9452.9063,9417.9265,132.6114,1.4081,422441792.0,405946006.0
425,399001.SZ,20190314,9417.9265,9521.6249,9620.4614,9323.0592,9592.055,-174.1285,-1.8153,482171917.0,456280678.4
426,399001.SZ,20190313,9592.055,9828.1488,9828.1488,9534.333,9841.2387,-249.1837,-2.532,615964538.0,599981087.4
427,399001.SZ,20190312,9841.2387,9766.4985,9928.1998,9683.0664,9704.3276,136.9111,1.4108,663592429.0,650014133.4
428,399001.SZ,20190311,9704.3276,9425.7979,9704.3276,9370.3782,9363.7241,340.6035,3.6375,558511387.0,540090848.6
429,399001.SZ,20190308,9363.7241,9447.5981,9726.3044,9346.7276,9678.1144,-314.3903,-3.2485,709489784.0,658507093.3
430,399001.SZ,20190307,9678.1144,9685.2962,9782.218,9546.5554,9700.4936,-22.3792,-0.2307,685512478.0,640923188.1
431,399001.SZ,20190306,9700.4936,9640.9473,9707.9154,9518.7145,9595.743,104.7506,1.0916,692388124.0,620802905.5
432,399001.SZ,20190305,9595.743,9366.7667,9595.743,9328.0027,9384.4154,211.3276,2.2519,563487474.0,513753186.7
433,399001.SZ,20190304,9384.4154,9280.6515,9567.1513,9260.7269,9167.65,216.7654,2.3645,606335325.0,565949710.1
434,399001.SZ,20190301,9167.65,9111.9588,9167.65,9005.4864,9031.9266,135.7234,1.5027,399959292.0,357074094.0
435,399001.SZ,20190228,9031.9266,9001.1841,9097.4025,8970.648,9005.7655,26.1611,0.2905,421689421.0,363525910.4
436,399001.SZ,20190227,9005.7655,9062.9652,9158.1964,8901.7174,9089.0405,-83.275,-0.9162,550387136.0,479406145.7
437,399001.SZ,20190226,9089.0405,9162.9162,9276.451,9036.7457,9134.5806,-45.5401,-0.4985,689527158.0,605314807.7
438,399001.SZ,20190225,9134.5806,8804.9663,9134.5806,8785.4194,8651.1965,483.3841,5.5875,643916664.0,574588532.1
439,399001.SZ,20190222,8651.1965,8431.559,8651.1965,8393.8629,8451.71,199.4865,2.3603,416850503.0,357695441.7
440,399001.SZ,20190221,8451.71,8467.1516,8619.6192,8416.167,8473.4267,-21.7167,-0.2563,431362358.0,365674331.7
441,399001.SZ,20190220,8473.4267,8443.9761,8488.4735,8372.9634,8440.8701,32.5566,0.3857,365676247.0,293835320.3
442,399001.SZ,20190219,8440.8701,8480.7614,8537.3462,8350.864,8446.9182,-6.0481,-0.0716,437306242.0,358713542.5
443,399001.SZ,20190218,8446.9182,8187.8899,8446.9182,8187.8899,8125.6347,321.2835,3.9539,396701096.0,323520806.5
444,399001.SZ,20190215,8125.6347,8198.4534,8223.6444,8117.5114,8219.9611,-94.3264,-1.1475,307058614.0,248518773.6
445,399001.SZ,20190214,8219.9611,8182.3241,8260.3294,8141.0984,8171.2065,48.7546,0.5967,310200209.0,247156302.1
446,399001.SZ,20190213,8171.2065,8029.9717,8191.9832,8016.7803,8010.0746,161.1319,2.0116,318137977.0,267037757.5
447,399001.SZ,20190212,8010.0746,7915.0639,8027.6309,7903.9,7919.046,91.0286,1.1495,258799232.0,208455165.1
448,399001.SZ,20190211,7919.046,7695.1745,7922.5363,7695.1745,7683.9971,235.0489,3.0589,211629262.0,182559020.5
449,399001.SZ,20190201,7683.9971,7524.6652,7684.1118,7517.834,7479.2153,204.7818,2.738,180990265.0,150222904.9
450,399001.SZ,20190131,7479.2153,7485.7865,7552.5597,7428.8629,7470.4715,8.7438,0.117,206365251.0,159830118.3
451,399001.SZ,20190130,7470.4715,7518.0276,7580.2241,7470.3555,7551.3,-80.8285,-1.0704,163342152.0,136185741.7
452,399001.SZ,20190129,7551.3,7575.4344,7578.131,7428.4019,7589.5808,-38.2808,-0.5044,208909702.0,167051826.6
453,399001.SZ,20190128,7589.5808,7641.2893,7704.8462,7569.7731,7595.4528,-5.872,-0.0773,202423330.0,172300864.5
454,399001.SZ,20190125,7595.4528,7581.286,7657.0336,7554.5533,7573.5246,21.9282,0.2895,211919404.0,177486397.0
455,399001.SZ,20190124,7573.5246,7537.4979,7604.9926,7485.2414,7523.7737,49.7509,0.6612,201968410.0,169008151.6
456,399001.SZ,20190123,7523.7737,7493.0662,7542.6454,7489.317,7516.7863,6.9874,0.093,168488373.0,138876654.8
457,399001.SZ,20190122,7516.7863,7615.8017,7615.8017,7493.7773,7626.2354,-109.4491,-1.4352,188464365.0,155636681.9
458,399001.SZ,20190121,7626.2354,7591.1912,7661.6183,7578.4871,7581.3888,44.8466,0.5915,204896693.0,173201986.5
459,399001.SZ,20190118,7581.3888,7486.9485,7584.7628,7479.6557,7470.3551,111.0337,1.4863,220630817.0,175381199.7
460,399001.SZ,20190117,7470.3551,7534.0436,7545.8129,7463.992,7540.4503,-70.0952,-0.9296,210238042.0,166613846.9
461,399001.SZ,20190116,7540.4503,7545.3495,7586.6608,7518.7062,7547.3485,-6.8982,-0.0914,216076433.0,177785021.3
462,399001.SZ,20190115,7547.3485,7403.7896,7549.6627,7386.1546,7409.1991,138.1494,1.8646,223110397.0,182224553.4
463,399001.SZ,20190114,7409.1991,7473.8841,7488.364,7394.9571,7474.0087,-64.8096,-0.8671,215934773.0,166914292.7
464,399001.SZ,20190111,7474.0087,7441.1755,7490.1697,7404.3092,7428.6136,45.3951,0.6111,217105794.0,173750048.3
465,399001.SZ,20190110,7428.6136,7442.6964,7491.692,7415.2846,7447.9348,-19.3212,-0.2594,227413629.0,180671911.0
466,399001.SZ,20190109,7447.9348,7425.6354,7552.197,7404.4864,7391.6482,56.2866,0.7615,266767952.0,218445047.0
467,399001.SZ,20190108,7391.6482,7381.6105,7412.1854,7361.4137,7400.2046,-8.5564,-0.1156,229393995.0,176356511.6
468,399001.SZ,20190107,7400.2046,7333.3171,7409.3824,7303.4643,7284.8403,115.3643,1.5836,248688841.0,201785665.4
469,399001.SZ,20190104,7284.8403,7022.1229,7284.8403,7011.3275,7089.4406,195.3997,2.7562,231616904.0,182962322.4
470,399001.SZ,20190103,7089.4406,7134.1461,7217.8325,7081.828,7149.2665,-59.8259,-0.8368,173151161.0,145238857.9
471,399001.SZ,20190102,7149.2665,7259.489,7266.4689,7136.9495,7239.7891,-90.5226,-1.2503,146826477.0,128669987.7
472,399001.SZ,20181228,7239.7891,7229.8725,7282.5011,7174.9044,7215.3379,24.4512,0.3389,155838073.0,133833729.0
473,399001.SZ,20181227,7215.3379,7402.6001,7415.9248,7215.3379,7289.5457,-74.2078,-1.018,175911460.0,151405847.5
474,399001.SZ,20181226,7289.5457,7323.988,7369.8423,7277.5597,7332.3467,-42.801,-0.5837,159524916.0,137327925.5
475,399001.SZ,20181225,7332.3467,7308.6062,7362.0732,7180.0755,7392.5604,-60.2137,-0.8145,195489964.0,161139288.4
476,399001.SZ,20181224,7392.5604,7315.2646,7393.7097,7293.1549,7337.5975,54.9629,0.7491,143034691.0,127544922.5
477,399001.SZ,20181221,7337.5975,7399.1473,7405.272,7283.7606,7426.4407,-88.8432,-1.1963,159820138.0,134890228.0
478,399001.SZ,20181220,7426.4407,7402.2044,7445.048,7363.7684,7418.6926,7.7481,0.1044,152721237.0,127644138.6
479,399001.SZ,20181219,7418.6926,7541.5018,7548.72,7407.4557,7530.3247,-111.6321,-1.4824,145332893.0,123423166.1
480,399001.SZ,20181218,7530.3247,7540.9638,7609.3947,7473.4529,7592.6462,-62.3215,-0.8208,155100982.0,130614953.7
481,399001.SZ,20181217,7592.6462,7599.0106,7618.68,7515.4604,7629.6493,-37.0031,-0.485,158891081.0,135264913.1
482,399001.SZ,20181214,7629.6493,7785.2906,7792.7357,7624.7249,7808.0412,-178.3919,-2.2847,198374170.0,168205146.9
483,399001.SZ,20181213,7808.0412,7717.4692,7849.6556,7679.0159,7698.0165,110.0247,1.4293,196499945.0,172438019.6
484,399001.SZ,20181212,7698.0165,7721.8161,7737.2404,7675.2639,7685.4017,12.6148,0.1641,161508633.0,133651318.7
485,399001.SZ,20181211,7685.4017,7642.1577,7685.4017,7628.1532,7624.8618,60.5399,0.794,159567339.0,133006119.0
